type,bandwidth,time
run,163.332,695739543269343
run,163.624,695739558722453
run,162.837,695739574148108
run,143.864,695739589646499
run,141.492,695739607189527
run,46.7368,695739625022478
run,35.754,695739678962076
run,37.6486,695739749435983
run,90.7093,695739816359313
run,99.3044,695739844174899
run,40.2856,695739869575732
run,48.7431,695739932129209
run,38.7276,695739983851848
run,57.9188,695740048928944
run,80.4079,695740092454893
run,119.072,695740123831808
run,141.329,695740145031495
run,161.552,695740162904031
run,138.229,695740178532152
run,141.244,695740196786934
run,135.402,695740214675599
run,161.02,695740233334482
run,141.226,695740249024460
run,129.327,695740266891812
run,130.279,695740286397427
run,161.737,695740305767360
run,156.932,695740321375417
run,139.488,695740337458008
run,161.016,695740355545908
run,163.193,695740371225070
run,163.125,695740386693828
run,67.1531,695740402171131
run,37.9147,695740439739077
run,55.1912,695740506192929
run,55.6641,695740551867483
run,72.258,695740597132656
run,90.9594,695740632064437
run,115.386,695740659794039
run,120.826,695740681687975
run,138.636,695740702585609
run,129.163,695740720812806
run,130.36,695740740365142
run,163.126,695740759746755
run,162.804,695740775234458
run,163.535,695740790743730
run,163.644,695740806179624
run,163.405,695740821602207
run,136.058,695740837043957
run,146.643,695740855612247
run,161.414,695740872846855
run,165.045,695740888513952
run,163.078,695740903820309
run,163.052,695740919338892
run,163.238,695740934830212
run,141.96,695740950295066
run,45.2172,695740968096018
run,33.7079,695741023844248
run,44.0024,695741098592967
run,87.4148,695741155875971
run,82.6293,695741184762612
run,112.199,695741215313052
run,120.808,695741237821653
run,162.028,695741258720407
run,131.662,695741274308208
run,116.57,695741293496347
run,146.293,695741315149287
run,163.52,695741332412663
run,147.484,695741347857006
run,139.402,695741364968988
run,162.549,695741383069463
run,139.757,695741398597423
run,164.148,695741416652458
run,165.369,695741432046111
run,162.176,695741447310355
run,158.74,695741462874188
run,138.98,695741478771273
run,149.395,695741496924037
run,157.285,695741513813871
run,160.571,695741529859118
run,162.47,695741545577321
run,141.569,695741561112224
run,142.631,695741579029497
run,145.114,695741596741647
run,142.73,695741614133057
run,163.158,695741631811959
run,161.634,695741647283790
run,160.668,695741662901127
run,163.36,695741678625345
run,164.154,695741694077912
run,163.76,695741709456749
run,143.708,695741724872676
run,142.981,695741742429143
run,62.3177,695741760078957
run,43.6323,695741800548351
run,45.5258,695741858303681
run,60.0081,695741913669250
run,55.0741,695741955721163
run,94.2474,695742001486503
run,27.2265,695742028288603
run,44.1053,695742120863329
run,88.2241,695742178015963
run,79.395,695742206627753
run,106.663,695742256987812
run,150.774,695742280654765
run,162.412,695742297407862
run,134.626,695742312953838
run,108.402,695742331717234
run,129.397,695742355002390
run,161.813,695742374525477
run,140.579,695742390132286
run,139.26,695742408103704
run,163.426,695742426248596
run,159.891,695742441704170
run,158.27,695742457516646
run,132.538,695742473486820
run,145.55,695742492545069
run,160.028,695742509907646
run,155.533,695742525707961
run,157.011,695742541959867
run,163.194,695742558058683
run,161.396,695742573535666
run,143.761,695742589180523
run,137.932,695742606751295
run,162.361,695742625048989
run,161.09,695742640599510
run,152.999,695742656268687
run,131.468,695742672761364
run,158.568,695742691947775
run,156.076,695742707863356
run,139.863,695742724042173
run,157.116,695742742078423
run,162.992,695742758141207
run,160.775,695742773626382
run,53.8894,695742789328328
run,73.4082,695742836109234
run,54.9424,695742870461775
run,77.9151,695742916333164
run,76.3484,695742948695342
run,56.8909,695742981733913
run,90.0041,695743026038976
run,91.4551,695743054102150
run,52.6091,695743081682277
run,60.4042,695743129590495
run,42.7557,695743171346531
run,58.4327,695743230274806
run,82.3595,695743273412653
run,82.5601,695743304050423
run,86.8834,695743334614591
run,118.105,695743363642067
run,117.36,695743385010715
run,161.087,695743406507622
run,163.042,695743422181920
run,162.377,695743437666423
run,158.899,695743453214863
run,163.85,695743469097484
run,152.547,695743484505186
run,137.662,695743501047271
run,132.121,695743519388966
run,155.498,695743538490192
run,161.095,695743554727441
run,162.904,695743570400235
run,163.339,695743585899266
run,161.054,695743601354905
run,136.988,695743617027475
run,143.283,695743635447219
run,163.475,695743653058983
run,165.392,695743668498462
run,162.483,695743683759858
run,163.495,695743699292266
run,143.134,695743714729152
run,133.99,695743732353333
run,131.519,695743751203003
run,140.396,695743770392165
run,135.277,695743788378527
run,140.84,695743807026530
run,163.782,695743824947259
run,163.265,695743840382066
run,159.451,695743855844936
run,131.623,695743871669188
run,40.7574,695743890847983
run,38.2592,695743952686090
run,60.7231,695744018555741
run,60.7603,695744060093406
run,72.4172,695744101600575
run,57.9407,695744136423586
run,52.4611,695744179946079
run,48.6592,695744227994779
run,78.6088,695744279800266
run,73.3713,695744311916392
run,60.2827,695744346299398
run,85.0118,695744388134187
run,106.482,695744417807848
run,122.327,695744441503345
run,125.182,695744462152912
run,154.416,695744482324552
run,155.189,695744498680587
run,138.756,695744514942893
run,159.965,695744533152074
run,163.372,695744548960422
run,164.011,695744564427932
run,164.792,695744579822418
run,163.621,695744595137479
run,153.404,695744610560893
run,131.191,695744627008642
run,132.98,695744646229485
run,157.773,695744665203572
run,164.015,695744681200627
run,165.303,695744696591209
run,164.355,695744711864797
run,163.474,695744727222962
run,163.59,695744742658792
run,132.239,695744758081119
run,149.834,695744777158056
run,159.133,695744794000594
run,147.46,695744809855950
run,162.687,695744826988860
run,161.504,695744842508500
run,163.663,695744858135789
run,145.958,695744873554883
run,128.106,695744890831923
run,147.152,695744910536197
run,163.246,695744927708595
run,163.415,695744943173834
run,163.968,695744958620481
run,160.295,695744974012887
run,162.322,695744989758065
run,140.459,695745005309001
run,146.578,695745023268419
run,163.555,695745040486098
run,162.888,695745055914536
run,163.468,695745071410304
run,160.81,695745086849878
run,162.593,695745102576913
run,161.738,695745118104712
run,140.72,695745133709153
run,130.18,695745151636698
run,130.842,695745171027816
run,156.078,695745190325108
run,163.373,695745206500724
run,162.947,695745221952523
run,163.595,695745237442818
run,146.003,695745252872025
run,139.703,695745270174089
run,165.147,695745288244580
run,161.744,695745303532856
run,163.514,695745319156817
run,163.446,695745334627016
run,163.608,695745350067423
run,164.582,695745365488693
run,130.08,695745380817738
run,122.713,695745400222264
run,137.928,695745420790165
run,144.726,695745439083956
run,138.228,695745456543462
run,162.846,695745474799268
run,163.321,695745490298715
run,154.63,695745505752082
run,135.427,695745522069876
run,151.828,695745540699063
run,163.329,695745557321214
run,163.968,695745572776693
run,165.05,695745588174123
run,162.153,695745603465919
run,161.052,695745619028919
run,145.733,695745634697457
run,137.455,695745652024706
run,162.993,695745670381249
run,163.391,695745685865912
run,163.167,695745701308110
run,140.972,695745716771749
run,145.451,695745734666686
run,164.211,695745752026255
run,140.972,695745767388996
run,153.42,695745785283485
run,162.289,695745801727041
run,163.56,695745817274553
run,165.242,695745832701008
run,162.879,695745847968644
run,163.098,695745863460379
run,154.415,695745878930098
run,138.742,695745895264725
run,162.755,695745913442609
run,164.757,695745928950089
run,164.957,695745944265822
run,161.998,695745959566322
run,161.741,695745975142347
run,145.57,695745990740547
run,134.983,695746008069172
run,137.879,695746026757848
run,162.184,695746045055478
run,165.191,695746060616366
run,164.294,695746075892770
run,162.636,695746091250520
run,161.726,695746106764847
run,163.586,695746122366408
run,133.598,695746137788574
run,139.11,695746156665188
run,134.813,695746174801216
run,145.873,695746193528612
run,162.766,695746210847605
run,162.501,695746226353164
run,161.78,695746241882052
run,146.99,695746257479805
run,130.138,695746274642955
run,149.523,695746294025657
run,163.374,695746310900259
run,163.566,695746326345882
run,163.054,695746341774608
run,162.452,695746357252135
run,163.733,695746372784319
run,149.928,695746388191573
run,136.067,695746405014878
run,131.333,695746423547328
run,131.003,695746442770379
run,149.244,695746462040567
run,162.781,695746478964322
run,163.459,695746494478873
run,154.416,695746509919120
run,140.191,695746526257811
run,147.389,695746544267533
run,140.669,695746561383643
run,163.214,695746579318100
run,163.448,695746594779755
run,162.433,695746610220289
run,163.716,695746625757113
run,146.715,695746641188911
run,141.196,695746658383358
run,165.249,695746676250103
run,163.647,695746691520459
run,163.7,695746706941697
run,163.48,695746722356631
run,163.95,695746737792205
run,163.775,695746753181795
run,142.371,695746768586873
run,149.43,695746786303759
run,162.834,695746803184474
run,147.748,695746818680209
run,141.572,695746835751902
run,163.174,695746853569142
run,165.227,695746869038285
run,150.987,695746884313569
run,136.553,695746901034313
run,163.062,695746919512266
run,161.975,695746934986177
run,162.809,695746950562905
run,161.987,695746966061425
run,163.671,695746981638153
run,160.003,695746997053471
run,149.098,695747012839930
run,138.41,695747029758278
run,163.739,695747047985059
run,163.635,695747063396665
run,163.705,695747078819183
run,150.289,695747094236069
run,139.889,695747111029167
run,161.566,695747129074249
run,136.685,695747144690914
run,153.628,695747163142083
run,160.922,695747179564199
run,144.734,695747195243904
run,136.708,695747212680147
run,162.918,695747231147571
run,161.534,695747247070000
run,144.621,695747262697866
run,140.042,695747280143260
run,163.524,695747298156502
run,164.491,695747313598861
run,165.594,695747328942754
run,165.198,695747344182966
run,161.789,695747359457706
run,132.117,695747375063139
run,130.765,695747394166828
run,156.606,695747413465368
run,163.548,695747429595320
run,136.911,695747445028943
run,133.797,695747463535952
run,153.077,695747482405974
run,163.643,695747498897563
run,140.802,695747514321617
run,147.402,695747532238634
run,163.569,695747549356280
run,165.451,695747564785870
run,164.065,695747580050914
run,163.18,695747595431544
run,163.567,695747610896783
run,161.383,695747626323109
run,130.174,695747641954526
run,131.881,695747661343500
run,165.032,695747680488534
run,164.067,695747695782570
run,163.358,695747711164512
run,163.74,695747726613942
run,163.359,695747742060429
run,145.37,695747757509475
run,137.562,695747774874549
run,154.803,695747793224436
run,149.325,695747809531606
run,162.777,695747826431681
run,163.382,695747841937784
run,163.704,695747857384815
run,164.487,695747872802053
run,142.564,695747888165755
run,142.125,695747905875057
run,132.634,695747923646759
run,149.67,695747942674096
run,162.643,695747959536666
run,161.01,695747975057522
run,163.384,695747990732523
run,151.425,695748006195650
run,139.648,695748022878026
run,164.094,695748040946981
run,164.421,695748056328475
run,163.302,695748071682736
run,162.964,695748087140359
run,163.538,695748102623646
run,163.288,695748118054644
run,149.577,695748133507563
run,138.473,695748150391893
run,165.126,695748168614131
run,161.806,695748183899943
run,131.738,695748199496288
run,135.865,695748218646186
run,140.659,695748237208331
run,149.655,695748255147845
run,140.741,695748272045167
run,162.298,695748289972616
run,163.227,695748305528001
run,159.893,695748320997815
run,164.569,695748336784915
run,163.826,695748352120552
run,161.904,695748367526366
run,148.078,695748383119158
run,139.446,695748400158019
run,161.732,695748418248062
run,163.28,695748433857655
run,163.045,695748449313646
run,131.841,695748464791525
run,125.483,695748483942479
run,127.187,695748504076295
run,139.206,695748523912858
run,160.857,695748542041686
run,161.109,695748557736880
run,162.328,695748573400874
run,162.728,695748588950690
run,163.522,695748604459353
run,163.676,695748619890672
run,136.782,695748635306342
run,146.064,695748653752998
run,161.682,695748671028758
run,162.142,695748686641583
run,162.238,695748702208423
run,154.826,695748717763967
run,155.4,695748734062754
run,136.487,695748750299907
run,134.696,695748768781892
run,113.07,695748787527880
run,161.916,695748809829086
run,158.297,695748825419703
run,159.606,695748841362260
run,161.666,695748857172176
run,164.581,695748872789353
run,151.41,695748888148126
run,133.254,695748904813446
run,162.749,695748923736717
run,163.061,695748939248900
run,163.033,695748954725947
run,162.125,695748970205170
run,162.697,695748985773898
run,163.906,695749001283138
run,145.274,695749016675064
run,130.145,695749034058505
run,139.211,695749053461687
run,159.046,695749071590291
run,162.915,695749087461167
run,162.726,695749102957030
run,162.809,695749118469246
run,161.567,695749133970773
run,138.156,695749149586862
run,155.228,695749167849388
run,164.263,695749184108270
run,163.884,695749199473123
run,162.346,695749214872409
run,162.52,695749230416241
run,145.635,695749245943401
run,132.78,695749263282042
run,142.076,695749282277698
run,165.192,695749300050264
run,142.913,695749315327277
run,135.39,695749332981026
run,162.034,695749351614981
run,160.689,695749367188317
run,156.158,695749382892535
run,135.265,695749399050008
run,155.91,695749417700091
run,162.626,695749433883932
run,161.919,695749449403059
run,159.323,695749464989196
run,165.084,695749480826440
run,165.373,695749496111964
run,124.916,695749511370928
run,126.077,695749531582697
run,149.363,695749551596543
run,164.555,695749568493802
run,149.213,695749583834815
run,137.932,695749600746538
run,162.326,695749619031976
run,163.372,695749634580672
run,146.038,695749650030390
run,137.892,695749667304486
run,164.746,695749685601636
run,164.149,695749700919385
run,165.378,695749716292431
run,164.024,695749731553123
run,163.101,695749746935384
run,163.203,695749762409391
run,147.529,695749777868582
run,142.038,695749794987124
run,165.216,695749812748779
run,164.89,695749828031519
run,162.235,695749843350260
run,138.312,695749858899340
run,139.63,695749877143785
run,135.941,695749895225252
run,128.359,695749913783494
run,164.03,695749933433111
run,165.397,695749948816461
run,164.012,695749964070177
run,161.883,695749979454263
run,163.346,695749995045647
run,163.883,695750010492966
run,142.511,695750025887132
run,139.146,695750043585329
run,164.128,695750061712781
run,163.595,695750077086531
run,164.218,695750092512569
run,165.046,695750107880495
run,164.412,695750123169475
run,148.521,695750138513848
run,126.297,695750155494724
run,155.219,695750175499002
run,162.399,695750191763004
run,161.435,695750207305332
run,161.369,695750222939533
run,161.271,695750238579366
run,159.721,695750254228000
run,127.309,695750270027099
run,132.103,695750289836046
run,163.901,695750308930936
run,162.866,695750324331437
run,162.977,695750339828933
run,164.272,695750355313532
run,163.543,695750370673425
run,164.225,695750386098664
run,145.426,695750401459901
run,131.373,695750418805390
run,151.315,695750438002905
run,160.747,695750454677088
run,163.507,695750470374874
run,163.896,695750485806065
run,163.708,695750501198982
run,160.402,695750516611453
run,131.548,695750532340343
run,125.822,695750551515233
run,146.21,695750571560376
run,165.027,695750588819144
run,164.814,695750604114044
run,163.065,695750619426033
run,163.648,695750634903560
run,146.449,695750650321086
run,133.24,695750667545101
run,145.38,695750686475412
run,134.042,695750703846502
run,163.084,695750722668843
run,163.702,695750738142690
run,164.326,695750753558008
run,156.806,695750768910893
run,140.623,695750784994349
run,159.546,695750802929126
run,163.278,695750818746338
run,161.854,695750834198232
run,162.297,695750849804337
run,162.907,695750865363145
run,165.736,695750880855969
run,147.462,695750896078420
run,133.766,695750913206370
run,164.995,695750932069384
run,164.079,695750947364956
run,143.482,695750962747026
run,139.956,695750980342215
run,163.176,695750998383745
run,163.72,695751013851288
run,141.076,695751029265262
run,150.946,695751047146215
run,164.559,695751063860015
run,162.718,695751079198820
run,163.142,695751094708411
run,163.236,695751110177586
run,163.63,695751125636233
run,156.974,695751141057343
run,136.592,695751157140799
run,159.606,695751175625375
run,162.264,695751191455675
run,163.782,695751207011187
run,163.94,695751222418057
run,131.837,695751237811487
run,141.396,695751256941609
run,139.921,695751274780609
run,135.836,695751292808219
run,142.295,695751311376189
run,163.782,695751329105395
run,165.826,695751344518442
run,163.744,695751359741053
run,163.341,695751375154675
run,159.686,695751390602858
run,139.021,695751406401285
run,154.718,695751424646531
run,164.883,695751440975142
run,159.298,695751456283258
run,165.073,695751472122902
run,161.75,695751487409707
run,162.866,695751503019971
run,126.235,695751518526875
run,130.031,695751538511120
run,135.024,695751557915326
run,133.015,695751576600162
run,144.927,695751595568681
run,165.169,695751612981787
run,165.747,695751628266959
run,151.528,695751643495619
run,133.016,695751660142186
run,162.415,695751679114034
run,163.274,695751694661290
run,163.209,695751710120928
run,164.014,695751725583927
run,165.906,695751740972653
run,164.901,695751756182432
run,146.496,695751771483381
run,130.804,695751788720196
run,145.822,695751808013744
run,163.239,695751825320961
run,165.812,695751840788280
run,161.965,695751856025451
run,163.421,695751871610628
run,163.514,695751887053274
run,144.206,695751902490033
run,144.482,695751919986532
run,163.724,695751937453142
run,165.247,695751952870381
run,163.974,695751968142113
run,159.591,695751983527670
run,159.629,695751999333554
run,163.263,695752015140686
run,139.687,695752030592324
run,150.995,695752048649759
run,138.243,695752065362311
run,150.578,695752083610789
run,164.958,695752100367341
run,164.163,695752115664578
run,162.582,695752131031767
run,142.795,695752146545423
run,139.514,695752164774924
run,162.921,695752182866376
run,163.418,695752198359679
run,163.627,695752213803797
run,164.028,695752229227788
run,162.656,695752245043047
run,164.374,695752260570655
run,144.403,695752275924596
run,143.463,695752293398471
run,157.208,695752310983195
run,121.207,695752327032826
run,139.371,695752347858171
run,162.348,695752365964471
run,161.801,695752381513455
run,132.134,695752397112424
run,138.041,695752416210001
run,161.902,695752434486447
run,160.038,695752450073255
run,159.638,695752465841186
run,161.929,695752481648350
run,161.285,695752497233623
run,162.094,695752512880176
run,140.029,695752528443912
run,148.04,695752546459362
run,161.724,695752563503759
run,140.802,695752579109000
run,121.177,695752597056065
run,127.617,695752617871554
run,162.667,695752637634197
run,133.702,695752653149228
run,146.061,695752672023923
run,163.716,695752689300387
run,165.241,695752704716537
run,164.989,695752719986797
run,163.407,695752735279937
run,163.089,695752750720056
run,156.089,695752766193775
run,141.591,695752782357327
run,161.459,695752800173927
run,163.729,695752815803104
run,162.894,695752831213942
run,163.129,695752846703405
run,162.045,695752862172132
run,140.869,695752877745308
run,120.466,695752895675285
